class,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,0.337,0.524,213134,0.728,0.0,6,0.1,-7.867,1,0.0954,158.015,4,0.638
0,0.0456,0.583,237070,0.863,0.0,11,0.193,-2.6,1,0.0335,133.95,4,0.656
0,0.0105,0.614,209531,0.866,3.83e-06,4,0.0904,-4.181,0,0.0282,107.021,4,0.763
0,0.0503,0.614,214947,0.473,7.08e-06,4,0.173,-7.084,1,0.0267,106.018,4,0.131
0,0.027,0.516,231720,0.676,0.0,8,0.122,-3.187,0,0.0372,112.995,4,0.355
0,0.00306,0.295,272787,0.663,0.0,7,0.114,-5.253,1,0.0337,100.01,4,0.199
0,0.0154,0.573,205920,0.911,4.32e-06,2,0.15,-4.165,1,0.0372,122.929,4,0.504
0,0.213,0.471,277987,0.431,0.416,2,0.345,-10.066,1,0.0321,163.7,3,0.396
0,0.00175,0.598,167666,0.813,0.0,0,0.361,-4.795,1,0.035,111.955,4,0.633
0,0.201,0.433,150467,0.877,0.0,11,0.313,-2.628,1,0.0351,165.224,4,0.752
0,0.00994,0.51,198253,0.961,0.0,9,0.023,-2.57,1,0.0461,180.08,4,0.823
0,0.189,0.459,281760,0.655,0.00078,5,0.0963,-7.502,0,0.031,77.924,4,0.395
0,0.225,0.451,250165,0.659,0.000338,7,0.16,-5.882,1,0.0327,155.044,4,0.55
0,0.522,0.663,182040,0.646,0.0,2,0.211,-5.771,1,0.028,102.921,4,0.509
0,0.655,0.597,191840,0.685,2.6e-06,3,0.121,-6.163,1,0.0271,137.973,4,0.49
0,0.00598,0.518,176036,0.826,0.0,4,0.184,-4.333,1,0.0436,144.256,4,0.715
0,0.403,0.559,220893,0.665,0.0,7,0.14,-6.233,1,0.027,75.023,4,0.397
0,0.0146,0.795,269347,0.629,0.0,11,0.0938,-6.284,0,0.0251,107.978,4,0.445
0,0.024,0.452,225480,0.881,0.0,7,0.166,-6.253,1,0.0512,97.971,4,0.596
0,0.00681,0.446,316123,0.528,0.00269,8,0.11,-7.113,1,0.0318,122.949,3,0.312
0,0.0121,0.582,181627,0.821,0.0,8,0.068,-5.435,1,0.0451,145.899,4,0.864
0,0.241,0.49,186067,0.644,0.0,11,0.111,-5.399,1,0.0278,74.979,1,0.49
0,0.00467,0.56,260507,0.757,0.000116,7,0.125,-6.664,1,0.0246,140.021,4,0.449
0,0.0385,0.581,262307,0.507,1.42e-05,4,0.047,-7.523,1,0.0297,141.895,4,0.324
0,0.746,0.681,196452,0.289,0.0,2,0.0991,-6.881,1,0.0405,119.705,3,0.372
0,0.0975,0.392,224026,0.873,0.000606,7,0.177,-2.882,1,0.0589,159.968,4,0.576
0,0.0203,0.55,217425,0.656,0.0043,6,0.106,-6.065,1,0.0293,144.127,4,0.25
0,0.052,0.479,219553,0.694,4.24e-06,7,0.238,-4.626,1,0.0251,85.358,4,0.654
0,0.183,0.487,230613,0.711,0.0,2,0.0887,-6.327,0,0.0326,157.969,4,0.542
0,0.0416,0.662,189267,0.801,0.0,9,0.243,-3.817,1,0.0297,110.959,4,0.959
0,0.0104,0.583,208000,0.916,0.0,4,0.101,-4.593,1,0.0411,118.031,4,0.496
0,0.1,0.506,203293,0.783,4.68e-05,6,0.163,-5.185,1,0.0472,157.79,4,0.735
0,0.271,0.314,216782,0.704,0.0,9,0.0842,-4.521,1,0.0399,185.665,4,0.499
0,0.0613,0.545,276613,0.671,0.000217,9,0.437,-7.281,1,0.0314,120.929,4,0.337
0,0.0103,0.628,199737,0.836,2.98e-06,8,0.0772,-6.202,1,0.0352,120.02,4,0.54
0,0.00114,0.583,237373,0.698,2.35e-05,9,0.146,-5.946,1,0.025,105.988,4,0.752
0,0.00985,0.657,188347,0.843,0.0,2,0.306,-3.003,1,0.0349,118.02,4,0.743
0,0.0625,0.724,214557,0.712,0.000136,4,0.103,-7.28,1,0.0371,101.012,4,0.741
0,0.00404,0.562,276160,0.488,0.0,11,0.073,-9.504,1,0.0279,99.995,4,0.346
0,0.341,0.604,172347,0.828,0.0,2,0.0961,-4.388,1,0.0454,116.971,4,0.521
0,0.0773,0.545,232745,0.836,0.000425,10,0.205,-5.711,1,0.0329,158.077,4,0.756
0,3.07e-05,0.537,226545,0.949,0.0711,10,0.114,-6.018,1,0.076,115.634,4,0.577
0,0.0042,0.848,222280,0.702,0.000236,2,0.101,-6.165,1,0.0291,112.982,4,0.796
0,0.0776,0.526,181933,0.892,0.0,11,0.188,-3.201,0,0.0762,115.036,4,0.451
0,0.0354,0.433,197176,0.943,0.0,10,0.11,-3.988,1,0.056,163.953,4,0.558
0,0.203,0.505,234413,0.792,0.185,2,0.23,-5.935,1,0.0426,114.92,4,0.172
0,0.000604,0.612,197958,0.823,0.0,0,0.381,-5.896,1,0.0357,124.004,4,0.723
0,0.154,0.642,189100,0.8,0.0,7,0.119,-4.006,1,0.0312,151.936,4,0.918
0,0.0033,0.622,177400,0.855,1.29e-06,4,0.115,-3.902,1,0.0374,110.102,4,0.702
0,0.0121,0.502,191027,0.864,0.0,0,0.311,-5.177,1,0.0535,115.031,4,0.302
0,0.578,0.519,219116,0.544,0.0,5,0.219,-3.845,1,0.0318,126.907,3,0.556
0,0.0668,0.528,207399,0.805,0.0,3,0.112,-7.254,1,0.0452,147.974,4,0.652
0,0.165,0.649,191160,0.791,0.0,8,0.107,-5.971,0,0.0463,116.012,4,0.482
0,0.696,0.499,175760,0.616,0.000101,7,0.105,-6.27,1,0.0422,173.75,4,0.25
0,0.0231,0.578,210027,0.649,5.76e-05,0,0.113,-6.859,1,0.05,133.03,4,0.186
0,0.0772,0.3,220707,0.69,0.0,0,0.183,-5.23,1,0.0529,195.703,4,0.441
0,0.00161,0.391,190387,0.933,2.48e-06,3,0.325,-3.685,1,0.0601,171.976,4,0.479
0,0.0658,0.359,201755,0.891,0.000938,6,0.0791,-3.906,1,0.0696,169.874,4,0.627
0,0.0988,0.67,174098,0.717,0.0,8,0.0633,-3.503,1,0.0672,122.012,4,0.849
0,0.245,0.581,219987,0.826,0.0,10,0.154,-6.028,1,0.0841,140.021,4,0.496
0,0.145,0.698,187630,0.919,0.0,7,0.0934,-4.204,1,0.0548,98.022,4,0.89
0,0.0795,0.342,201190,0.833,0.0,0,0.141,-6.188,1,0.0883,77.836,4,0.786
0,0.0508,0.662,208412,0.836,1.27e-05,2,0.0663,-4.637,1,0.0426,117.047,4,0.844
0,0.0679,0.582,195927,0.722,0.0,10,0.16,-6.478,1,0.0301,155.999,4,0.631
0,0.486,0.68,246666,0.946,0.0,11,0.171,-3.288,1,0.0569,128.016,4,0.819
0,0.00334,0.487,193487,0.806,2.45e-06,1,0.133,-4.802,1,0.037,180.027,4,0.693
0,0.0074,0.442,213093,0.746,0.0,7,0.0996,-5.883,1,0.0335,126.035,4,0.414
0,0.0555,0.433,229680,0.829,0.0,9,0.371,-4.736,1,0.0458,152.088,4,0.501
0,0.0142,0.699,182398,0.723,0.000144,6,0.0861,-7.006,0,0.0376,114.992,4,0.664
0,0.0964,0.595,225709,0.844,3.95e-05,6,0.132,-4.082,1,0.0315,123.968,4,0.595
0,0.0887,0.399,211507,0.854,0.0,1,0.0937,-5.177,1,0.036,76.926,4,0.431
0,0.0425,0.591,206570,0.906,0.0,1,0.327,-5.118,0,0.0445,107.015,4,0.427
0,0.028,0.62,189867,0.841,0.0,1,0.0679,-3.545,1,0.0322,112.963,4,0.856
0,0.0179,0.554,195000,0.88,0.0,2,0.0862,-6.366,1,0.0425,127.026,4,0.448
0,0.00784,0.476,199084,0.935,0.0,2,0.239,-4.286,1,0.0452,93.952,4,0.622
0,0.00798,0.526,203365,0.848,0.0,3,0.176,-6.11,1,0.0371,99.977,4,0.55
0,0.0597,0.679,193320,0.898,1.39e-06,7,0.0847,-5.058,1,0.0378,117.996,4,0.685
0,0.237,0.47,200867,0.797,0.0,2,0.0787,-4.342,1,0.0421,156.052,4,0.433
0,0.0222,0.568,187107,0.938,0.0,11,0.0979,-2.631,1,0.0504,111.041,4,0.752
0,0.0858,0.608,180685,0.798,0.0,10,0.0799,-5.823,1,0.051,172.078,4,0.672
0,0.323,0.719,235333,0.781,1.33e-05,8,0.0927,-3.947,1,0.0355,105.016,4,0.794
0,0.082,0.536,206040,0.839,0.0,9,0.209,-5.671,1,0.0472,93.987,4,0.369
0,0.0536,0.507,205107,0.776,0.0,11,0.104,-4.363,1,0.0484,155.944,4,0.77
0,0.0632,0.465,194400,0.92,0.0,1,0.158,-3.868,1,0.0607,157.975,4,0.671
0,0.00309,0.566,209367,0.818,0.0,2,0.284,-6.031,1,0.0355,106.025,4,0.613
0,0.0104,0.579,185331,0.447,0.0,11,0.154,-10.489,1,0.0686,88.069,4,0.157
0,0.463,0.627,243563,0.397,0.0,5,0.137,-10.434,1,0.229,92.781,4,0.149
0,0.553,0.592,184826,0.905,0.0,7,0.735,-4.324,1,0.214,80.204,4,0.692
0,0.409,0.547,198995,0.575,0.0,4,0.337,-6.127,1,0.0378,89.123,4,0.668
0,0.0574,0.576,272063,0.683,0.0,2,0.784,-5.107,1,0.0784,76.971,4,0.39
0,0.12,0.712,243627,0.683,0.0,11,0.157,-6.068,0,0.109,92.012,4,0.476
0,0.557,0.595,200516,0.403,0.0,9,0.273,-8.567,1,0.0274,143.85,4,0.438
0,0.0943,0.751,178413,0.761,0.0,7,0.296,-6.608,1,0.0782,133.013,4,0.81
0,0.257,0.584,221507,0.663,0.0,9,0.686,-5.661,1,0.0811,155.795,4,0.579
0,0.717,0.462,287440,0.237,0.0,1,0.109,-10.02,1,0.0313,128.007,3,0.155
0,0.0616,0.388,342662,0.541,1.4e-05,9,0.35,-8.963,1,0.0365,107.619,4,0.193
0,0.759,0.668,182069,0.174,0.0,10,0.111,-8.519,1,0.0399,115.143,3,0.294
0,0.0116,0.505,238300,0.82,1.25e-06,2,0.725,-6.015,1,0.0307,106.903,4,0.36
0,0.668,0.406,233741,0.265,0.0,2,0.946,-13.705,1,0.0386,170.059,4,0.308
0,0.248,0.59,212584,0.877,0.0,5,0.894,-4.411,0,0.126,78.023,4,0.926
0,0.293,0.561,252798,0.491,1.09e-06,7,0.685,-8.812,1,0.121,81.138,4,0.578
0,0.00867,0.48,254240,0.684,0.00486,0,0.687,-7.987,0,0.0405,119.594,4,0.26
0,0.446,0.656,209650,0.465,0.0,0,0.0753,-6.06,1,0.0351,119.585,4,0.466
0,0.153,0.789,213800,0.72,3.71e-06,7,0.311,-6.296,1,0.0418,125.963,4,0.675
0,0.457,0.514,178608,0.217,0.0,4,0.959,-13.142,1,0.0404,120.682,4,0.279
0,0.296,0.34,257788,0.53,0.00311,8,0.129,-10.514,1,0.0448,73.017,4,0.184
0,0.328,0.439,284091,0.776,0.000126,4,0.777,-8.13,1,0.103,121.775,4,0.415
0,0.575,0.697,267802,0.341,0.0,2,0.168,-8.913,1,0.0275,80.035,4,0.283
0,0.101,0.629,205986,0.687,0.0,5,0.296,-7.415,0,0.0666,113.192,4,0.424
0,0.331,0.428,232147,0.787,0.0,9,0.55,-6.2,1,0.194,95.686,4,0.655
0,0.904,0.416,225319,0.169,0.0,1,0.128,-7.451,1,0.0373,76.544,4,0.243
0,0.657,0.456,278167,0.27,0.00165,5,0.0852,-12.637,1,0.0325,111.218,4,0.0996
0,0.379,0.454,314433,0.521,0.00478,6,0.666,-10.18,1,0.0327,107.265,4,0.373
0,0.277,0.636,236887,0.722,0.0,6,0.911,-8.409,0,0.0316,113.99,4,0.547
0,0.128,0.565,249080,0.4,1.24e-06,0,0.153,-7.62,1,0.0256,98.973,4,0.373
0,0.00665,0.593,228404,0.792,0.0,9,0.814,-5.102,1,0.0464,91.06,4,0.537
0,0.521,0.539,207867,0.502,0.0,8,0.716,-6.611,1,0.036,97.056,4,0.639
0,0.757,0.576,134616,0.488,0.0,7,0.251,-7.946,1,0.0408,109.568,3,0.741
0,0.704,0.551,212764,0.536,0.0,1,0.0917,-6.316,1,0.028,136.934,4,0.412
0,0.854,0.471,234874,0.149,0.000317,4,0.0992,-12.857,1,0.0313,138.938,4,0.197
0,0.0611,0.731,259431,0.764,0.000246,7,0.211,-8.792,0,0.0401,147.993,4,0.814
0,0.0492,0.505,157025,0.571,3.88e-06,7,0.0605,-10.782,1,0.0347,158.48,4,0.526
0,0.512,0.678,193556,0.609,0.0,7,0.182,-7.445,1,0.0379,99.978,4,0.7
0,0.279,0.5,204937,0.813,0.0,2,0.819,-7.778,1,0.0889,168.091,4,0.603
0,0.387,0.605,287583,0.345,0.0,4,0.806,-10.447,1,0.0308,120.665,4,0.149
0,0.073,0.358,262463,0.831,0.0,4,0.758,-5.047,1,0.462,150.991,4,0.536
0,0.632,0.605,109606,0.462,6.46e-06,4,0.375,-8.432,1,0.0466,93.182,4,0.779
0,0.00746,0.551,154707,0.716,0.0,2,0.13,-5.431,1,0.0305,75.001,4,0.739
0,0.0569,0.644,220987,0.741,1.12e-06,9,0.193,-5.84,1,0.0235,102.007,4,0.693
0,0.225,0.548,206213,0.898,0.0,0,0.1,-2.561,0,0.0459,145.953,4,0.599
0,0.00916,0.612,212893,0.848,0.0,6,0.366,-3.736,1,0.0368,120.996,4,0.719
0,0.133,0.607,180907,0.575,2.52e-06,8,0.0566,-7.066,1,0.0252,78.341,4,0.504
0,0.0346,0.478,165173,0.757,0.0,2,0.0926,-4.274,0,0.119,180.077,4,0.623
0,0.0607,0.599,216867,0.888,0.0,0,0.207,-3.832,1,0.0361,113.046,4,0.3
0,0.0299,0.65,148440,0.782,0.0,6,0.078,-5.614,1,0.0267,107.004,4,0.78
0,0.0383,0.602,208240,0.873,0.0,4,0.0932,-2.857,1,0.0322,137.998,4,0.723
0,0.0993,0.51,211227,0.904,0.0,6,0.173,-4.291,1,0.0357,150.004,4,0.545
0,0.126,0.524,260933,0.76,1.1e-05,5,0.239,-4.214,1,0.0361,143.991,4,0.437
0,0.00738,0.547,197053,0.804,0.0,6,0.0308,-5.268,1,0.0361,142.016,4,0.666
0,0.000446,0.574,207333,0.821,2.25e-06,2,0.191,-4.742,0,0.0268,108.0,4,0.299
0,0.0446,0.639,214627,0.427,2.32e-05,2,0.107,-9.013,1,0.0336,76.08,4,0.457
0,0.00371,0.504,202800,0.833,0.0,0,0.106,-4.17,1,0.0525,167.924,4,0.551
0,0.0178,0.74,217840,0.777,1.27e-06,5,0.0665,-4.405,1,0.0329,104.989,4,0.834
0,0.118,0.381,238600,0.682,0.0,8,0.175,-4.548,1,0.0312,188.031,4,0.338
0,0.0362,0.429,205267,0.847,1.7e-06,6,0.384,-3.784,1,0.0408,154.034,4,0.422
0,0.257,0.646,235400,0.685,0.0,9,0.206,-4.059,0,0.0352,124.882,4,0.423
0,0.104,0.589,261800,0.771,1.77e-05,1,0.0656,-5.692,1,0.0322,149.967,4,0.708
0,0.149,0.6,209760,0.922,0.113,5,0.697,-5.39,1,0.0417,89.963,4,0.833
0,0.134,0.574,182053,0.878,0.0,4,0.354,-5.135,1,0.0625,152.053,4,0.777
0,0.00498,0.485,213093,0.6,0.0,10,0.133,-5.401,1,0.0365,156.121,4,0.329
0,0.0527,0.592,187085,0.834,6.05e-06,4,0.0688,-4.355,1,0.0292,146.049,4,0.309
0,0.0399,0.472,234160,0.559,0.0,2,0.347,-6.891,1,0.0422,147.98,4,0.251
0,0.047,0.494,226173,0.913,0.0,7,0.348,-4.252,1,0.04,75.029,4,0.651
0,0.138,0.601,177292,0.928,0.0,6,0.107,-2.794,0,0.09,130.027,4,0.713
0,0.0528,0.46,191733,0.821,0.0,4,0.0818,-5.333,0,0.0404,164.144,4,0.438
0,0.837,0.513,269173,0.411,0.0,2,0.198,-7.289,1,0.0375,132.313,4,0.317
0,0.00128,0.543,197120,0.886,0.0,2,0.122,-5.087,1,0.0508,128.219,4,0.38
0,0.824,0.514,251827,0.355,0.002,4,0.0545,-7.03,0,0.0282,104.73,3,0.314
0,0.465,0.641,173613,0.794,0.0,2,0.269,-5.586,1,0.0668,95.032,4,0.784
0,0.0241,0.586,211960,0.92,6.32e-06,7,0.173,-3.749,1,0.064,100.023,4,0.639
0,0.0877,0.603,237461,0.645,0.0,4,0.0905,-6.446,1,0.0322,112.065,4,0.247
0,0.563,0.356,189507,0.718,0.0,11,0.815,-6.477,0,0.0599,175.846,3,0.52
0,0.644,0.498,198973,0.408,0.0,6,0.0993,-7.946,1,0.0331,78.942,4,0.383
0,0.215,0.602,194425,0.771,0.0,3,0.0917,-6.339,1,0.0367,88.955,4,0.46
0,0.651,0.529,205922,0.392,0.0,2,0.141,-7.693,1,0.026,84.037,4,0.506
0,0.279,0.655,178840,0.785,0.0,8,0.116,-4.022,1,0.0697,171.969,4,0.933
0,0.632,0.498,270907,0.417,0.0,0,0.0868,-8.602,1,0.0295,89.828,4,0.222
0,0.0207,0.434,195307,0.921,0.00209,10,0.116,-2.248,0,0.0688,171.945,4,0.426
0,0.0244,0.654,199053,0.798,3.52e-06,6,0.0813,-3.493,1,0.0291,100.474,4,0.421
0,0.539,0.347,229338,0.632,0.00226,2,0.121,-6.998,1,0.0381,74.257,3,0.285
0,0.023,0.335,248747,0.863,0.0,9,0.195,-3.674,1,0.0486,199.836,4,0.518
0,0.0502,0.73,203693,0.587,0.0,2,0.112,-8.218,1,0.0454,117.923,4,0.325
0,0.0179,0.512,187342,0.587,0.0,1,0.107,-6.403,1,0.0291,134.006,4,0.313
0,0.688,0.597,172860,0.534,0.0,2,0.199,-8.804,1,0.0669,77.97,4,0.326
0,0.0547,0.497,206160,0.765,0.0,11,0.313,-6.597,1,0.0828,197.819,4,0.741
0,0.0543,0.565,181239,0.605,7.77e-05,1,0.0978,-4.602,1,0.0325,143.004,4,0.413
0,0.205,0.387,293293,0.375,0.00647,9,0.0807,-10.852,1,0.0355,50.454,4,0.503
0,0.152,0.468,238573,0.664,0.000427,9,0.091,-5.523,0,0.0329,145.847,4,0.31
0,0.0233,0.584,192080,0.646,0.0,0,0.224,-6.892,1,0.0577,160.089,4,0.535
0,0.00434,0.555,177067,0.896,0.0,0,0.145,-3.295,1,0.0388,114.995,4,0.578
0,0.0766,0.435,169520,0.693,1.08e-06,4,0.322,-5.489,1,0.0493,145.8,4,0.397
0,0.026,0.683,184040,0.852,0.0,11,0.197,-5.149,0,0.0537,131.923,4,0.749
0,0.248,0.464,245480,0.875,2.65e-06,1,0.123,-4.36,1,0.0881,166.988,4,0.51
0,0.249,0.663,211160,0.656,0.000318,1,0.117,-6.544,1,0.0396,120.047,4,0.545
0,0.124,0.524,162430,0.84,0.0,0,0.629,-4.561,0,0.0835,121.97,4,0.22
0,0.012,0.62,201840,0.837,9.38e-06,1,0.247,-4.239,1,0.0303,90.015,4,0.532
0,0.0178,0.595,199360,0.891,5.51e-06,5,0.14,-8.33,1,0.0529,117.519,4,0.837
0,0.116,0.55,228000,0.539,1.68e-05,7,0.444,-8.678,1,0.0241,92.056,4,0.245
0,0.503,0.414,195533,0.679,4.99e-06,2,0.118,-5.522,1,0.046,111.937,4,0.354
0,0.0466,0.624,212173,0.805,0.0,9,0.328,-2.632,1,0.029,123.991,4,0.77
0,0.000215,0.48,265093,0.786,0.000125,7,0.113,-8.062,1,0.0329,134.964,4,0.774
0,0.385,0.514,290680,0.417,2.9e-06,3,0.158,-8.689,1,0.0379,126.388,4,0.213
0,0.012,0.472,270187,0.97,4.01e-05,2,0.346,-3.189,1,0.045,86.973,4,0.559
0,0.0512,0.783,178360,0.502,3.15e-06,7,0.156,-13.395,1,0.0325,114.02,4,0.962
0,0.823,0.305,252720,0.304,0.0,11,0.67,-8.383,1,0.0285,145.49,4,0.341
0,0.0283,0.476,231859,0.788,1.7e-05,2,0.0968,-5.822,1,0.0328,122.487,4,0.361
0,0.0374,0.548,194587,0.848,1.21e-06,7,0.0581,-6.243,0,0.0544,180.02,4,0.807
0,0.142,0.623,181600,0.737,0.0,4,0.143,-7.583,1,0.0363,83.936,4,0.472
0,0.00283,0.453,322093,0.788,0.000119,7,0.441,-5.712,1,0.0326,126.737,4,0.793
0,0.0766,0.645,255480,0.708,1.33e-05,0,0.125,-6.456,1,0.0372,97.514,4,0.547
0,0.117,0.259,298240,0.729,0.0,2,0.438,-2.665,1,0.0418,169.11,3,0.284
0,0.0379,0.531,250347,0.938,0.0,9,0.2,-3.39,1,0.0429,142.068,4,0.61
0,0.707,0.542,227760,0.425,0.0,4,0.113,-6.986,1,0.0294,131.772,4,0.183
0,0.616,0.486,211453,0.506,0.0,2,0.123,-6.123,1,0.0291,137.784,4,0.275
0,0.0374,0.595,213787,0.715,0.0,4,0.374,-13.863,1,0.0384,134.498,4,0.722
0,0.277,0.541,212107,0.603,6.12e-06,1,0.144,-6.145,1,0.0302,140.982,4,0.143
0,0.067,0.512,268191,0.886,0.00159,4,0.865,-5.906,1,0.0402,137.764,4,0.693
0,0.528,0.428,221613,0.631,0.0,0,0.0588,-3.901,1,0.0305,159.976,3,0.367
0,0.0183,0.598,189787,0.873,0.0,1,0.11,-4.135,1,0.042,98.0,4,0.438
0,0.0116,0.416,289560,0.747,0.000124,11,0.0625,-7.753,0,0.0519,170.107,4,0.304
0,0.463,0.61,238413,0.69,0.0409,11,0.0842,-7.157,1,0.0378,118.038,4,0.462
0,0.012,0.549,221466,0.663,4.63e-06,1,0.0751,-5.598,1,0.0291,138.02,4,0.553
0,0.00546,0.636,223253,0.824,0.000171,1,0.1,-5.781,0,0.0409,137.055,4,0.953
0,0.297,0.661,197613,0.445,0.0,4,0.173,-11.206,1,0.0318,83.579,4,0.522
0,0.0118,0.395,222387,0.491,1.97e-06,0,0.106,-8.762,1,0.0292,144.107,4,0.187
0,0.627,0.43,247333,0.448,9.07e-06,10,0.136,-7.345,1,0.0349,76.755,3,0.343
0,0.128,0.548,281867,0.571,5.98e-05,2,0.109,-8.418,1,0.0383,131.98,4,0.397
0,0.0613,0.526,284707,0.781,0.0,7,0.121,-3.673,1,0.0369,142.06,4,0.358
0,0.141,0.592,218853,0.601,3.31e-06,6,0.133,-5.938,1,0.0289,131.883,4,0.571
0,0.00801,0.542,197107,0.709,0.0,6,0.154,-5.798,0,0.0392,96.986,4,0.436
0,0.0873,0.299,191600,0.422,0.0,5,0.182,-9.977,1,0.0285,67.797,4,0.168
0,0.0526,0.78,186547,0.583,4.08e-06,7,0.0367,-7.36,1,0.0901,85.014,4,0.881
0,0.002,0.553,216000,0.846,0.0,0,0.172,-5.124,1,0.0292,91.015,4,0.56
0,0.848,0.435,281575,0.269,0.0,10,0.12,-8.555,1,0.0404,166.405,3,0.255
0,0.378,0.507,183733,0.85,0.0,5,0.0567,-5.679,1,0.0472,171.8,4,0.847
0,0.0721,0.487,274200,0.938,2.63e-05,4,0.522,-5.466,1,0.0533,157.795,4,0.733
0,0.0448,0.632,245307,0.302,7.41e-06,7,0.0723,-13.812,1,0.0317,121.634,4,0.267
0,0.252,0.397,189373,0.685,0.0,2,0.157,-5.815,1,0.0277,168.121,3,0.443
0,0.321,0.576,216307,0.356,0.0,4,0.0693,-8.767,1,0.0307,76.724,5,0.515
0,0.194,0.644,140773,0.672,0.00259,0,0.154,-7.53,1,0.0411,132.755,4,0.624
0,0.0364,0.586,228200,0.751,8e-05,2,0.321,-4.03,1,0.0285,100.044,4,0.385
0,0.508,0.588,224867,0.684,0.0,1,0.141,-5.154,1,0.0288,85.997,4,0.121
0,0.367,0.644,267533,0.626,5.78e-06,0,0.155,-7.243,1,0.0258,128.029,4,0.388
0,0.0775,0.482,196053,0.753,0.0,9,0.105,-4.997,1,0.0367,172.149,4,0.467
0,0.149,0.646,254573,0.431,0.000428,2,0.108,-9.287,1,0.029,145.855,4,0.248
0,0.618,0.577,206133,0.454,0.0,2,0.121,-4.156,1,0.0252,145.774,4,0.38
0,0.549,0.623,305093,0.387,0.0,0,0.0764,-9.537,1,0.0316,115.362,4,0.189
0,0.0725,0.539,200640,0.892,0.0,8,0.0997,-4.59,1,0.0411,104.009,4,0.34
0,0.0736,0.553,260017,0.864,0.000311,5,0.138,-4.038,1,0.0414,136.128,4,0.437
0,0.0279,0.72,205720,0.849,0.000169,6,0.0971,-2.246,1,0.0316,105.012,4,0.956
0,0.0978,0.51,234840,0.649,0.00206,11,0.119,-6.215,1,0.0348,141.963,4,0.118
0,0.147,0.583,330413,0.401,6.79e-06,6,0.332,-5.584,1,0.0261,132.967,3,0.15
0,0.0421,0.513,240347,0.805,0.0,5,0.208,-6.918,1,0.0466,89.963,4,0.69
0,0.448,0.55,214733,0.824,0.000127,2,0.366,-5.988,1,0.0334,114.512,4,0.777
0,0.812,0.571,202627,0.43,7.99e-05,8,0.164,-7.439,1,0.0319,77.961,4,0.285
0,0.353,0.721,204000,0.85,0.0,10,0.0459,-5.207,1,0.0511,118.991,4,0.783
0,0.649,0.602,184947,0.784,2.29e-05,4,0.176,-7.854,1,0.0411,108.033,4,0.493
0,0.053,0.466,242293,0.61,0.0,7,0.117,-5.937,1,0.0354,160.225,4,0.366
0,0.155,0.546,174533,0.5,0.0,4,0.0842,-11.651,1,0.0384,89.664,4,0.46
0,0.157,0.551,263333,0.559,1.29e-05,9,0.0589,-8.238,1,0.0381,82.009,4,0.3
0,0.042,0.432,191907,0.738,0.0,2,0.119,-3.91,1,0.0309,153.712,4,0.503
0,0.79,0.881,151253,0.443,5.18e-06,5,0.105,-11.093,1,0.051,103.291,4,0.867
0,0.498,0.916,164147,0.436,3e-05,5,0.0905,-11.559,1,0.0397,105.631,4,0.904
0,0.194,0.689,155640,0.527,0.0784,5,0.278,-9.934,1,0.0314,110.519,4,0.777
0,0.717,0.859,167440,0.451,0.00106,5,0.102,-12.725,1,0.0421,105.418,4,0.779
0,0.802,0.773,141547,0.72,0.0183,10,0.118,-11.547,1,0.0463,97.769,4,0.947
0,0.702,0.845,147840,0.383,0.000391,10,0.105,-13.598,0,0.106,101.888,4,0.777
0,0.309,0.41,169653,0.696,0.243,8,0.1,-9.83,1,0.0436,181.452,4,0.646
0,0.773,0.74,148173,0.315,0.000256,10,0.117,-12.628,1,0.0548,128.035,4,0.527
0,0.864,0.512,163653,0.398,0.00026,4,0.125,-10.533,1,0.0259,84.228,4,0.764
0,0.804,0.659,164013,0.253,0.000662,5,0.0867,-15.583,1,0.048,79.303,4,0.672
0,0.652,0.684,135813,0.523,0.0,11,0.0898,-8.815,1,0.0649,98.047,4,0.645
0,0.854,0.632,151427,0.559,0.000103,5,0.127,-10.49,1,0.0674,182.942,4,0.884
0,0.817,0.556,110827,0.41,0.0044,10,0.29,-11.801,1,0.0523,148.352,4,0.835
0,0.818,0.784,105640,0.481,0.00036,6,0.0655,-11.777,1,0.0816,82.839,4,0.912
0,0.745,0.646,139173,0.613,0.1,10,0.274,-9.586,1,0.0359,90.766,4,0.911
0,0.568,0.734,132400,0.603,5.42e-06,3,0.106,-10.394,1,0.0503,108.594,4,0.787
0,0.69,0.702,125840,0.411,0.0,5,0.161,-11.446,1,0.0758,87.383,4,0.792
0,0.787,0.726,155920,0.41,0.000261,3,0.171,-10.534,1,0.0422,82.693,4,0.816
0,0.821,0.651,134840,0.574,0.00397,10,0.233,-11.109,1,0.035,90.764,4,0.913
0,0.852,0.543,127667,0.458,2.98e-05,3,0.265,-11.216,1,0.0413,180.936,4,0.89
0,0.802,0.648,145280,0.53,8.54e-05,3,0.123,-10.3,1,0.0317,137.711,4,0.867
0,0.726,0.808,125907,0.448,0.000359,5,0.0857,-11.607,1,0.0297,102.188,4,0.962
0,0.775,0.612,161267,0.585,0.523,10,0.128,-9.126,1,0.0376,83.377,4,0.939
0,0.743,0.784,119933,0.715,3.82e-05,10,0.084,-8.747,1,0.0698,107.289,4,0.921
0,0.822,0.732,136653,0.385,0.00608,10,0.122,-12.853,1,0.045,126.81,4,0.673
